Type :,DIL805
Test :,200306 Aus 16 1000°C 30 min iso 760°C 15 min q


;Time;Temperature;Change in Length;HF Power
 405;40.40039444;403.85342407;54.23820877;9.06481361
 406;40.50087357;405.08425903;54.35548019;8.90802479
 407;40.60019684;405.99078369;54.51365662;9.08427048
 408;40.70056534;407.11920166;54.66637802;9.03279591
 409;40.80102539;407.97589111;54.81364441;9.12152863
 410;40.90044785;408.91479492;54.96091461;9.33723164
 411;41.00090408;410.00347900;55.13817978;9.13883114
 412;41.10023117;410.97256470;55.24726868;8.94614220
 413;41.20068741;411.96539307;55.45453262;9.18320656
 414;41.30098724;412.80468750;55.62361908;9.35875797
 415;41.40042114;413.95675659;55.75997925;9.34993362
 416;41.50082779;414.98886108;55.93178940;9.18567562
 417;41.60017776;416.18829346;56.12814713;8.99834251
 418;41.70052338;416.99124146;56.20723724;9.13156128
 419;41.80096054;417.90176392;56.37359238;9.30089760
 420;41.90032578;419.09408569;56.54267883;8.97280884
 421;42.00064087;419.84613037;56.70903778;9.39588547
 422;42.10092163;421.00906372;56.87812042;9.18990898
 423;42.20040512;421.91552734;57.03084564;9.36159229
 424;42.30088425;423.03887939;57.18629456;9.23952579
 425;42.40032959;423.99658203;57.34992599;9.28183746
 426;42.50075912;425.09985352;57.55173492;9.13946342
 427;42.60017014;426.03778076;57.62264252;9.11119843
 428;42.70066833;426.98535156;57.80263901;9.06969261
 429;42.80005264;428.04620361;57.98808670;9.33270931
 430;42.90054703;428.94293213;58.15716934;9.27685642
 431;43.00100708;430.12600708;58.30716705;9.16243744
 432;43.10037994;431.01068115;58.48715973;9.37121487
 433;43.20082092;431.99276733;58.62897491;9.22264099
 434;43.30017090;432.96905518;58.75715256;9.17762947
 435;43.40067291;433.90319824;58.89623642;9.35989380
 436;43.50005722;435.12121582;59.08713913;9.36654472
 437;43.60052872;435.86224365;59.25077057;9.42979908
 438;43.70092773;436.96609497;59.40349197;9.52534485
 439;43.80032730;438.05831909;59.56712341;9.48096657
 440;43.90078735;439.18615723;59.75529861;9.00174332
 441;44.00023651;440.01647949;59.92711258;9.27163696
 442;44.10070801;441.06549072;60.04438019;9.04760647
 443;44.20016098;441.95877075;60.16437912;9.32337761
 444;44.30057526;442.86932373;60.36073303;9.52801323
 445;44.40003586;444.02841187;60.50800323;9.25625038
 446;44.50051117;444.99975586;60.65526962;9.38254929
 447;44.60094833;445.92382813;60.79162979;9.42595291
 448;44.70040131;446.94357300;61.00162125;9.49408627
 449;44.80084610;447.92297363;61.08616638;9.53192711
 450;44.90025711;448.92901611;61.31797409;9.47500038
 451;45.00076675;449.96359253;61.38342667;9.36703682
 452;45.10012054;450.89755249;61.60705948;9.45633030
 453;45.20056152;451.99465942;61.75432205;9.37452507
 454;45.30103302;452.90805054;61.92341232;9.68857574
 455;45.40050888;453.93460083;62.12522507;9.66857529
 456;45.50097275;455.00006104;62.24794388;9.59167671
 457;45.60034561;456.07876587;62.40884781;9.42998028
 458;45.70086288;457.14685059;62.56429672;9.44130039
 459;45.80031204;457.87142944;62.73883438;9.47259331
 460;45.90076447;458.99023438;62.89155960;9.49958897
 461;46.00011063;460.00912476;63.10155106;9.47888756
 462;46.10055542;461.11172485;63.21064377;9.56281471
 463;46.20000076;462.05828857;63.40972519;9.63213921
 464;46.30047226;462.98712158;63.55699539;9.45574474
 465;46.40094376;463.90744019;63.66334915;9.45378113
 466;46.50035858;464.88101196;63.83516312;9.61515331
 467;46.60080338;465.94009399;64.05060577;9.65871716
 468;46.70020676;466.89617920;64.19787598;9.73835564
 469;46.80076218;468.00775146;64.30150604;9.70419598
 470;46.90011978;468.83609009;64.51422882;9.71096230
 471;47.00064468;470.24493408;64.65331268;9.28642464
 472;47.10012054;471.00076294;64.78421783;9.20118523
 473;47.20056534;471.93014526;64.99694061;9.61521339
 474;47.30000305;472.84658813;65.11693573;9.83081055
 475;47.40046310;473.81866455;65.27783966;9.98015785
 476;47.50090408;475.09429932;65.44965363;9.60536385
 477;47.60032654;475.94967651;65.59964752;9.69384098
 478;47.70075989;477.06668091;65.77418518;9.55312347
 479;47.80015182;478.14202881;65.93508911;9.36361122
 480;47.90058899;479.03952026;66.06053925;9.62653351
 481;48.00005341;479.94769287;66.22144318;9.61268520
 482;48.10053635;480.89071655;66.44779968;9.84757233
 483;48.20099640;481.93826294;66.59234619;9.88490295
 484;48.30038071;483.03298950;66.76142883;9.62656116
 485;48.40090942;484.11334229;66.94687653;9.48929119
 486;48.50030899;484.82397461;67.05323792;9.70400715
 487;48.60074615;485.82522583;67.22777557;9.87575340
 488;48.70021820;487.07473755;67.41595459;9.75105190
 489;48.80073547;488.02685547;67.52776337;9.63488674
 490;48.90010834;488.99063110;67.67230988;9.64137173
 491;49.00051880;490.03417969;67.88502502;9.69628429
 492;49.10098267;490.92312622;68.00229645;9.91486168
 493;49.20040512;491.92956543;68.21501923;9.95252991
 494;49.30086899;493.00186157;68.37046814;9.73919296
 495;49.40021896;493.89050293;68.45227814;9.99123478
 496;49.50067902;495.15496826;68.64591217;9.66385078
 497;49.60002518;495.95907593;68.80136108;9.77150536
 498;49.70051575;496.91622925;68.98954010;9.84359741
 499;49.80001068;497.89376831;69.17498779;9.85559368
