Type :,DIL805
Test :,200304 08 Aus 1000°C 10 min quench


;Time;Temperature;Change in Length;HF Power
 436;43.50038528;435.07974243;58.76533127;9.54412079
 437;43.60092926;436.03903198;58.88532639;9.39690590
 438;43.70032883;437.10287476;59.07350159;9.41537952
 439;43.80084610;437.91992188;59.21531677;9.63531876
 440;43.90030670;439.04968262;59.38440323;9.52822876
 441;44.00085449;439.87164307;59.53166962;9.70357037
 442;44.10025787;441.01687622;59.67893982;9.48624325
 443;44.20076752;441.92874146;59.83983994;9.58987331
 444;44.30031967;442.97909546;60.04165268;9.70861816
 445;44.40079880;444.03033447;60.13983154;9.68066311
 446;44.50030518;444.94259644;60.33073425;9.71815014
 447;44.60079575;446.01721191;60.42073059;9.47212219
 448;44.70023727;446.90133667;60.61163330;9.65904808
 449;44.80072021;447.92752075;60.74799347;9.75593567
 450;44.90024185;449.12945557;60.90889740;9.47739506
 451;45.00074768;449.89736938;61.08889389;9.73380280
 452;45.10022736;451.00262451;61.26343155;9.55109501
 453;45.20080185;451.94134521;61.41888046;9.87079811
 454;45.30027390;453.07489014;61.58523941;9.49052429
 455;45.40077209;453.83236694;61.70795822;9.87091255
 456;45.50017166;454.98849487;61.91795731;9.55299282
 457;45.60068893;455.89721680;62.05704117;9.83870888
 458;45.70017624;457.03784180;62.17976761;9.69354248
 459;45.80067825;457.82455444;62.33248520;9.98607731
 460;45.90018082;458.88745117;62.53975296;9.89315128
 461;46.00070572;460.11505127;62.70883560;9.70540333
 462;46.10017014;460.86651611;62.79337692;9.79744720
 463;46.20069504;461.88351440;63.03064346;9.95351315
 464;46.30018997;462.90539551;63.16973495;9.73843479
 465;46.40069199;463.90774536;63.31972885;9.72564983
 466;46.50014114;464.97259521;63.50790024;9.72829151
 467;46.60070038;465.93841553;63.64153671;9.87274265
 468;46.70013046;466.93920898;63.82424927;9.76597404
 469;46.80064774;468.13839722;63.99061584;9.73269272
 470;46.90002441;468.95211792;64.12152100;9.82810688
 471;47.00053787;469.93670654;64.28515625;9.80370808
 472;47.10001373;471.06832886;64.46786499;9.65986919
 473;47.20053482;472.03308105;64.62605286;9.80353642
 474;47.30001068;472.96298218;64.73513794;9.79671097
 475;47.40055084;474.01623535;64.90148926;10.01688766
 476;47.50098419;474.95843506;65.05421448;9.95494652
 477;47.60030365;475.99896240;65.23420715;9.84401989
 478;47.70081329;476.98019409;65.41693115;10.06171227
 479;47.80012131;478.05331421;65.56147766;9.73874092
 480;47.90047455;479.01547241;65.70056152;9.77536774
 481;48.00099945;479.86627197;65.87237549;9.84128571
 482;48.10050964;480.99468994;66.02781677;9.91536140
 483;48.20000458;481.98483276;66.18872070;9.87179565
 484;48.30052185;482.99710083;66.35508728;9.81563473
 485;48.40098572;483.92346191;66.50234985;10.01031303
 486;48.50035858;484.99765015;66.66870117;10.04724312
 487;48.60094070;486.15182495;66.85415649;9.90775585
 488;48.70027542;486.94540405;66.99870300;9.93751717
 489;48.80079651;488.03454590;67.14596558;9.86378765
 490;48.90024567;488.88644409;67.29322815;10.16158104
 491;49.00069427;489.94699097;67.48413086;10.06347752
 492;49.10017014;490.99307251;67.65049744;9.85985279
 493;49.20056534;491.85946655;67.80593872;10.17536259
 494;49.30098724;493.03942871;67.96139526;10.08426857
 495;49.40047073;494.12344360;68.11683655;10.07857800
 496;49.50100708;494.98919678;68.27502441;9.93892765
 497;49.60041428;496.06939697;68.43864441;9.93756580
 498;49.70095062;496.86209106;68.60772705;10.34809971
 499;49.80034637;498.08602905;68.76591492;9.97876453
 500;49.90071106;499.03515625;68.91044617;10.01476097
 501;50.00007248;500.12063599;69.10681152;9.81680393
 502;50.10043716;500.91299438;69.26498413;10.02291489
 503;50.20083618;501.81942749;69.38224792;10.37370872
 504;50.30036926;503.11776733;69.59223938;9.91699409
 505;50.40077972;504.10870361;69.70133972;9.99160862
 506;50.50026321;505.04092407;69.85951233;10.09908199
 507;50.60062790;506.00787354;70.06677246;10.01580238
 508;50.70006180;507.03979492;70.17585754;10.00067329
 509;50.80053329;507.91867065;70.38858032;10.09443474
